"","transect","year","site","Source","plot","treat","Jday","visit","plant","tbo","Ln1","Ln2","Ln3","Fr1","Flwr1","B1","Fr2","Flwr2","B2","failF","final.fate","DEm.est","DEm.estplotav","D1stFlw.ob","D1stFlw.est","D1stSp.ob","day.perLnplotav","subplotID","plotID"
"23684","NK",2013,"HE","F",41,"TR",168,1,1.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,160,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23685","NK",2013,"HE","F",41,"TR",179,2,1.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23686","NK",2013,"HE","F",41,"TR",186,3,1.2,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23687","NK",2013,"HE","F",41,"TR",197,4,1.2,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23688","NK",2013,"HE","F",41,"TR",203,5,1.2,NA,9,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23689","NK",2013,"HE","F",41,"TR",215,6,1.2,NA,13,"12",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23690","NK",2013,"HE","F",41,"TR",225,7,1.2,NA,NA,"",NA,NA,4,2,NA,NA,NA,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23691","NK",2013,"HE","F",41,"TR",233,8,1.2,NA,14,"15",NA,4,2,NA,NA,NA,2,NA,"",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23692","NK",2013,"HE","F",41,"TR",239,9,1.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,225,223.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23693","NK",2013,"HE","F",41,"TR",168,1,1.3,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,160,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23694","NK",2013,"HE","F",41,"TR",179,2,1.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23695","NK",2013,"HE","F",41,"TR",186,3,1.3,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23696","NK",2013,"HE","F",41,"TR",197,4,1.3,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23697","NK",2013,"HE","F",41,"TR",203,5,1.3,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23698","NK",2013,"HE","F",41,"TR",215,6,1.3,NA,9,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23699","NK",2013,"HE","F",41,"TR",225,7,1.3,NA,NA,"",NA,NA,0,4,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23700","NK",2013,"HE","F",41,"TR",233,8,1.3,NA,13,"4",NA,2,2,3,NA,NA,NA,NA,"",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23701","NK",2013,"HE","F",41,"TR",239,9,1.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,233,231.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23702","NK",2013,"HE","F",41,"TR",197,1,1.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,167,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23703","NK",2013,"HE","F",41,"TR",203,2,1.5,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23704","NK",2013,"HE","F",41,"TR",215,3,1.5,NA,9,"5",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23705","NK",2013,"HE","F",41,"TR",225,4,1.5,NA,NA,"",NA,NA,2,3,NA,NA,NA,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23706","NK",2013,"HE","F",41,"TR",233,5,1.5,NA,13,"15",NA,3,2,2,NA,NA,NA,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23707","NK",2013,"HE","F",41,"TR",239,6,1.5,NA,NA,"",NA,6,1,NA,NA,1,3,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23708","NK",2013,"HE","F",41,"TR",246,7,1.5,NA,12,"18",NA,6,0,NA,2,2,NA,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23709","NK",2013,"HE","F",41,"TR",252,8,1.5,NA,NA,"",NA,6,0,NA,4,NA,NA,NA,"",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23710","NK",2013,"HE","F",41,"TR",259,9,1.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,225,224.5,233,7.5,"NK.HE.41.F","NK.HE.41"
"23711","NK",2013,"HE","F",41,"TR",168,1,2.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,160,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23712","NK",2013,"HE","F",41,"TR",179,2,2.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23713","NK",2013,"HE","F",41,"TR",186,3,2.2,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23714","NK",2013,"HE","F",41,"TR",197,4,2.2,1,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23715","NK",2013,"HE","F",41,"TR",168,1,3.2,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,160,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23716","NK",2013,"HE","F",41,"TR",179,2,3.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23717","NK",2013,"HE","F",41,"TR",186,3,3.2,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23718","NK",2013,"HE","F",41,"TR",197,4,3.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23719","NK",2013,"HE","F",41,"TR",203,5,3.2,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23720","NK",2013,"HE","F",41,"TR",215,6,3.2,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23721","NK",2013,"HE","F",41,"TR",225,7,3.2,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23722","NK",2013,"HE","F",41,"TR",233,8,3.2,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23723","NK",2013,"HE","F",41,"TR",239,9,3.2,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23724","NK",2013,"HE","F",41,"TR",168,1,3.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,160,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23725","NK",2013,"HE","F",41,"TR",179,2,3.5,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23726","NK",2013,"HE","F",41,"TR",186,3,3.5,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23727","NK",2013,"HE","F",41,"TR",197,4,3.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23728","NK",2013,"HE","F",41,"TR",203,5,3.5,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23729","NK",2013,"HE","F",41,"TR",215,6,3.5,NA,13,"18",NA,NA,0,3,NA,NA,NA,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23730","NK",2013,"HE","F",41,"TR",225,7,3.5,NA,NA,"",NA,NA,5,6,NA,NA,1,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23731","NK",2013,"HE","F",41,"TR",233,8,3.5,NA,15,"31",NA,8,4,NA,NA,8,1,NA,"",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23732","NK",2013,"HE","F",41,"TR",239,9,3.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,225,223,233,7.5,"NK.HE.41.F","NK.HE.41"
"23733","NK",2013,"HE","F",41,"TR",168,1,4.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",148,153,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23734","NK",2013,"HE","F",41,"TR",179,2,4.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23735","NK",2013,"HE","F",41,"TR",168,1,5.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",158,160,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23736","NK",2013,"HE","F",41,"TR",179,2,5.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23737","NK",2013,"HE","F",41,"TR",186,3,5.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23738","NK",2013,"HE","F",41,"TR",197,4,5.1,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23739","NK",2013,"HE","F",41,"TR",203,5,5.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23740","NK",2013,"HE","F",41,"TR",215,6,5.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23741","NK",2013,"HE","F",41,"TR",168,1,5.3,NA,0,"",NA,NA,0,NA,NA,NA,NA,NA,"new",168,168,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23742","NK",2013,"HE","F",41,"TR",179,2,5.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23743","NK",2013,"HE","F",41,"TR",186,3,5.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23744","NK",2013,"HE","F",41,"TR",197,4,5.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23745","NK",2013,"HE","F",41,"TR",168,1,5.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",148,153,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23746","NK",2013,"HE","F",41,"TR",179,2,5.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23747","NK",2013,"HE","F",41,"TR",186,3,5.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.F","NK.HE.41"
"23748","NK",2013,"HE","MT",41,"TR",179,1,1.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",165,164,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23749","NK",2013,"HE","MT",41,"TR",186,2,1.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23750","NK",2013,"HE","MT",41,"TR",197,3,1.4,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23751","NK",2013,"HE","MT",41,"TR",203,4,1.4,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23752","NK",2013,"HE","MT",41,"TR",215,5,1.4,NA,11,"10",NA,NA,0,3,NA,NA,NA,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23753","NK",2013,"HE","MT",41,"TR",225,6,1.4,NA,NA,"",NA,NA,0,3,NA,NA,7,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23754","NK",2013,"HE","MT",41,"TR",233,7,1.4,NA,11,"13",NA,6,2,NA,1,6,NA,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23755","NK",2013,"HE","MT",41,"TR",239,8,1.4,NA,NA,"",NA,8,0,NA,7,NA,NA,NA,"",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23756","NK",2013,"HE","MT",41,"TR",246,9,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,233,229.5,233,7.5,"NK.HE.41.MT","NK.HE.41"
"23757","NK",2013,"HE","MT",41,"TR",168,1,2.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",161,160,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23758","NK",2013,"HE","MT",41,"TR",179,2,2.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23759","NK",2013,"HE","MT",41,"TR",186,3,2.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23760","NK",2013,"HE","MT",41,"TR",197,4,2.1,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23761","NK",2013,"HE","MT",41,"TR",203,5,2.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23762","NK",2013,"HE","MT",41,"TR",179,1,3.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",165,164,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23763","NK",2013,"HE","MT",41,"TR",186,2,3.5,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23764","NK",2013,"HE","MT",41,"TR",197,3,3.5,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23765","NK",2013,"HE","MT",41,"TR",203,4,3.5,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23766","NK",2013,"HE","MT",41,"TR",215,5,3.5,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23767","NK",2013,"HE","MT",41,"TR",179,1,4.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",165,164,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23768","NK",2013,"HE","MT",41,"TR",186,2,4.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23769","NK",2013,"HE","MT",41,"TR",168,1,4.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",161,160,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23770","NK",2013,"HE","MT",41,"TR",179,2,4.4,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23771","NK",2013,"HE","MT",41,"TR",186,3,4.4,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23772","NK",2013,"HE","MT",41,"TR",197,4,4.4,1,3,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23773","NK",2013,"HE","MT",41,"TR",179,1,5.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",165,164,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23774","NK",2013,"HE","MT",41,"TR",186,2,5.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23775","NK",2013,"HE","MT",41,"TR",179,1,5.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",165,164,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23776","NK",2013,"HE","MT",41,"TR",186,2,5.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,7.5,"NK.HE.41.MT","NK.HE.41"
"23777","NK",2013,"HE","H",42,"OTC",168,1,1.2,NA,0,"",NA,NA,0,NA,NA,NA,NA,NA,"new",168,168,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23778","NK",2013,"HE","H",42,"OTC",179,2,1.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23779","NK",2013,"HE","H",42,"OTC",186,3,1.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23780","NK",2013,"HE","H",42,"OTC",168,1,1.4,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",162,161,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23781","NK",2013,"HE","H",42,"OTC",179,2,1.4,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23782","NK",2013,"HE","H",42,"OTC",186,3,1.4,NA,5,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23783","NK",2013,"HE","H",42,"OTC",197,4,1.4,NA,7,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23784","NK",2013,"HE","H",42,"OTC",203,5,1.4,NA,9,"2",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23785","NK",2013,"HE","H",42,"OTC",215,6,1.4,NA,12,"7",NA,NA,3,3,NA,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23786","NK",2013,"HE","H",42,"OTC",225,7,1.4,NA,NA,"",NA,5,1,NA,NA,1,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23787","NK",2013,"HE","H",42,"OTC",233,8,1.4,NA,12,"3",NA,6,0,NA,1,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23788","NK",2013,"HE","H",42,"OTC",239,9,1.4,NA,NA,"",NA,6,0,NA,1,NA,NA,NA,"",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23789","NK",2013,"HE","H",42,"OTC",246,10,1.4,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,215,214,225,6.69,"NK.HE.42.H","NK.HE.42"
"23790","NK",2013,"HE","H",42,"OTC",168,1,2.2,NA,0,"",NA,NA,0,NA,NA,NA,NA,NA,"new",168,168,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23791","NK",2013,"HE","H",42,"OTC",179,2,2.2,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23792","NK",2013,"HE","H",42,"OTC",197,3,2.2,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23793","NK",2013,"HE","H",42,"OTC",168,1,2.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",162,161,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23794","NK",2013,"HE","H",42,"OTC",179,2,2.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23795","NK",2013,"HE","H",42,"OTC",186,3,2.5,1,1,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23796","NK",2013,"HE","H",42,"OTC",197,4,2.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23797","NK",2013,"HE","H",42,"OTC",179,1,3.3,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"new",166,166,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23798","NK",2013,"HE","H",42,"OTC",186,2,3.3,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23799","NK",2013,"HE","H",42,"OTC",197,3,3.3,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23800","NK",2013,"HE","H",42,"OTC",203,4,3.3,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23801","NK",2013,"HE","H",42,"OTC",215,5,3.3,NA,11,"4",NA,NA,0,2,NA,NA,NA,NA,"",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23802","NK",2013,"HE","H",42,"OTC",225,6,3.3,NA,NA,"",NA,2,3,NA,NA,NA,NA,NA,"",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23803","NK",2013,"HE","H",42,"OTC",233,7,3.3,NA,11,"4",NA,5,0,NA,NA,NA,NA,NA,"",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23804","NK",2013,"HE","H",42,"OTC",239,8,3.3,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,225,223,225,6.69,"NK.HE.42.H","NK.HE.42"
"23805","NK",2013,"HE","H",42,"OTC",168,1,3.5,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",162,161,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23806","NK",2013,"HE","H",42,"OTC",179,2,3.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23807","NK",2013,"HE","H",42,"OTC",186,3,3.5,1,1,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23808","NK",2013,"HE","H",42,"OTC",197,4,3.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23809","NK",2013,"HE","H",42,"OTC",168,1,4.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",162,161,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23810","NK",2013,"HE","H",42,"OTC",179,2,4.1,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23811","NK",2013,"HE","H",42,"OTC",186,3,4.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23812","NK",2013,"HE","H",42,"OTC",197,4,4.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23813","NK",2013,"HE","H",42,"OTC",168,1,4.5,NA,0,"",NA,NA,0,NA,NA,NA,NA,NA,"new",168,168,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23814","NK",2013,"HE","H",42,"OTC",179,2,4.5,NA,2,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23815","NK",2013,"HE","H",42,"OTC",186,3,4.5,NA,NA,"",NA,NA,0,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,6.69,"NK.HE.42.H","NK.HE.42"
"23816","NK",2013,"HE","M",42,"OTC",168,1,1.1,NA,1,"",NA,NA,0,NA,NA,NA,NA,NA,"new",160,161,225,223.5,225,6.69,"NK.HE.42.M","NK.HE.42"
"23817","NK",2013,"HE","M",42,"OTC",179,2,1.1,NA,3,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,225,6.69,"NK.HE.42.M","NK.HE.42"
"23818","NK",2013,"HE","M",42,"OTC",186,3,1.1,NA,4,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,225,6.69,"NK.HE.42.M","NK.HE.42"
"23819","NK",2013,"HE","M",42,"OTC",197,4,1.1,NA,6,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,225,6.69,"NK.HE.42.M","NK.HE.42"
"23820","NK",2013,"HE","M",42,"OTC",203,5,1.1,NA,8,"",NA,NA,0,NA,NA,NA,NA,NA,"",NA,NA,225,223.5,225,6.69,"NK.HE.42.M","NK.HE.42"
